age,balance,day,campaign,pdays,previous,y
-508.797071,271.883754,-5.003252,-6.326810,-956.940837,-1.714335,0
-600.108582,327.915879,-8.167045,-12.592245,-1135.231635,-0.857167,0
-31.121982,-50.131397,-11.036581,-14.367955,0.515038,-3.428669,0
-1935.566728,1123.340287,-6.401238,-6.653449,-3722.162549,-3.428669,0
-734.536957,377.189494,-13.096733,-17.796624,-1369.238308,-3.428669,0
-1308.031274,746.278946,-6.699652,-15.807211,-2946.422903,-3.774487,1
-308.391418,157.301057,-12.878030,-23.761200,-751.459986,-1.887243,1
101.246328,-109.833534,-13.832464,-22.021086,240.521882,-0.857167,0
-586.725938,312.874975,-3.538933,-16.539729,-1390.605236,-4.462434,0
-755.948744,414.554295,-11.257273,-17.735249,-1431.811521,-0.857167,0
-913.039587,489.111228,-8.682083,-13.449413,-1719.819734,-0.857167,0
-30.606944,-49.274230,-27.003025,-19.940581,0.515038,-21.429183,0
-1248.927670,699.099583,-14.347502,-22.878253,-2378.981389,-0.857167,1
135.446998,-119.883669,-6.479954,-17.105852,-269.022335,-4.289525,1
-271.210516,123.294183,-5.591855,-8.306409,-490.641825,-0.857167,0
-227.946084,97.298289,-4.046740,-5.734907,-406.639430,-0.857167,0
-43.115603,-23.092135,-4.561778,-6.592074,-39.771825,-0.857167,0
-975.361045,532.390905,-12.581695,-16.939456,-1845.823328,-3.428669,0
-59.082401,-0.665348,-3.016664,-4.020572,-81.773023,-0.857167,0
-57.463546,-10.971121,-6.548366,-8.898312,-70.629848,-1.714335,0
-3005.257737,1766.075489,-16.628435,-22.674363,-5799.078918,-4.285837,0
-1778.916919,1014.049351,-3.973176,-4.612475,-3405.010648,-1.714335,0
-186.594587,63.118736,-3.973176,-4.612475,-318.351198,-1.714335,0
218.236972,-187.128405,-11.698747,-17.469985,473.671388,-1.714335,0
-37.376620,-12.540863,-11.257273,-17.735249,-40.628992,-0.857167,0
-3417.888520,2009.342543,-11.183709,-16.612818,-6596.244508,-1.714335,0
-1999.727734,1173.558442,-6.548366,-8.898312,-3856.737815,-1.714335,1
-18.687504,-28.436950,-10.227197,-16.020914,-0.342129,-0.857167,0
67.680293,-94.331559,-8.462385,-14.748054,-117.715483,-1.372205,0
-9.269426,-31.762636,-7.504878,-9.490215,15.944049,-2.571502,0
-223.531169,80.645941,-8.461390,-10.082118,-386.067415,-3.428669,0
-225.591674,105.216685,-5.959764,-6.918713,-410.068099,-2.571502,0
-22.366335,-35.559553,-13.464642,-16.408928,0.515038,-5.143004,0
-525.352029,257.331676,-12.728823,-19.184319,-968.084012,-1.714335,0
-193.584604,68.485396,-10.889452,-12.123091,-332.923042,-5.143004,0
105.183258,-102.866013,-7.507952,-16.488169,-97.673260,-2.402282,0
-194.246947,79.383072,-8.608519,-12.326981,-343.209050,-1.714335,0
-94.620645,-10.810918,-9.123557,-13.184148,-123.774221,-1.714335,0
-74.680936,-7.625670,-3.531702,-4.877740,-98.059202,-0.857167,0
-54.446970,0.049305,-3.973176,-4.612475,-75.772852,-1.714335,0
-60.259605,-4.624545,-9.417902,-10.674021,-80.058688,-4.285837,0
-655.660540,348.461895,-11.183709,-16.612818,-1232.091540,-1.714335,0
270.368439,-219.618784,-3.092307,-7.475022,-1117.188658,-1.887243,0
-117.871715,12.492802,-2.501626,-3.163405,-176.918593,-0.857167,0
-56.531480,-9.197895,-1.251852,-2.747711,-251.389320,-1.372205,1
-1098.017196,607.256789,-3.973176,-4.612475,-2084.973005,-1.714335,0
-865.581462,485.094811,-3.531702,-4.877740,-1648.674848,-0.857167,0
182.477595,-165.642004,-12.876040,-14.429329,404.240837,-6.000171,0
-569.532670,300.210950,-4.709990,-6.503020,-1399.879610,-3.086540,0
-359.137277,167.959477,-7.063404,-9.755479,-654.360780,-1.714335,0
-198.146294,54.893468,-3.016664,-4.020572,-327.780038,-0.857167,0
-1706.441299,943.669038,-8.682083,-13.449413,-3241.291693,-0.857167,0
-165.771754,51.773750,-3.016664,-4.020572,-278.921502,-0.857167,1
-329.999919,143.452186,-5.739071,-3.551418,-591.787567,-5.143004,0
-18.246030,-28.702214,-11.698747,-17.469985,0.515038,-1.714335,0
-61.436898,-1.583889,-4.561778,-6.592074,-84.344525,-0.857167,0
20.360185,-79.898370,-4.859197,-11.079901,-620.862073,-3.259449,0
-20.379571,-47.253022,-13.758899,-20.898654,13.372548,-1.714335,0
-875.514402,473.563623,-21.558211,-20.878888,-1652.960685,-12.857510,0
146.540022,-152.214965,-10.524616,-20.508741,-122.579062,-3.259449,0
-97.858530,23.800335,-13.832464,-22.021086,-158.060913,-0.857167,0
169.453897,-140.317076,-13.832464,-22.021086,363.953974,-0.857167,0
-14.640764,-22.702043,-6.695583,-4.143322,0.515038,-6.000171,0
-171.952123,34.487889,-3.899612,-3.490044,-272.921331,-2.571502,0
123.009006,-113.576803,-3.312005,-6.176381,-297.996802,-1.372205,0
481.870393,-344.368712,-14.788976,-22.612989,984.543099,-1.714335,0
-18.540199,-40.191794,-5.076816,-7.449241,9.943878,-0.857167,0
-18.761068,-29.559382,-7.136969,-10.877911,0.515038,-0.857167,1
67.032153,-92.775484,-3.973176,-4.612475,177.091502,-1.714335,0
-333.163888,151.186457,-20.380918,-23.919544,-602.930742,-8.571673,0
-653.106085,348.093657,5.875808,-5.863808,-1808.671404,-6.007548,0
-434.555820,221.441944,-16.701999,-23.796795,-807.793726,-3.428669,0
-163.123000,57.182018,-8.019916,-10.347382,-279.778669,-2.571502,0
30.683909,-52.269121,-15.230449,-22.347724,90.517605,-2.571502,0
-464.575686,211.480497,-3.016664,-4.020572,-842.080419,-0.857167,0
-370.836289,171.489053,-16.334090,-25.184491,-674.075628,-1.714335,0
-23.911449,-38.131055,-16.260526,-24.062059,0.515038,-2.571502,0
-1373.791190,775.291789,-8.608519,-12.326981,-2622.416902,-1.714335,0
-2575.114954,1495.953296,-1.397986,-0.326639,-4953.911960,-1.714335,0
-364.950177,184.285187,-11.625183,-16.347553,-676.647129,-2.571502,0
-660.001714,352.236969,-16.039833,-20.694765,-1241.520381,-5.143004,0
-649.847640,332.136185,-4.414650,-4.347211,-1209.805191,-2.571502,0
-312.194191,163.085893,-10.742235,-16.878082,-583.215894,-0.857167,0
-120.962208,28.349358,-3.016664,-4.020572,-194.919106,-0.857167,0
-22.366335,-35.559553,-10.227197,-16.020914,0.515038,-0.857167,0
-945.267262,515.475369,-21.116737,-21.144153,-1788.393118,-12.000342,0
104.306633,-102.339284,1.391751,-6.669415,-87.725693,-3.947396,0
51.419178,-86.894162,-0.223854,-3.365395,-283.200411,-3.259449,0
-18.246030,-28.702214,-2.795971,-0.653278,0.515038,-3.428669,0
-858.223536,478.340457,-9.123557,-13.184148,-1632.388670,-1.714335,1
-70.854976,1.741796,-3.973176,-4.612475,-100.630703,-1.714335,0
-1188.077938,668.370543,-10.742235,-16.878082,-2265.835305,-0.857167,0
-7272.690582,4327.874563,-4.414650,-4.347211,-14082.743712,-2.571502,0
-24.500228,-26.110947,-12.213785,-18.327152,-10.628137,-1.714335,0
-36.272539,-44.703363,-12.213785,-18.327152,-11.485304,-1.714335,0
-81.327441,16.200721,-6.697573,-13.475193,-850.240780,-1.887243,0
-1561.417554,888.029082,-9.712159,-15.163747,-2986.713005,-0.857167,0
-91.456764,-11.545336,-9.197121,-14.306580,-118.631217,-0.857167,0
-107.423737,24.881158,-8.167045,-12.592245,-172.632757,-0.857167,0
298.419851,-221.307539,-13.612766,-23.319727,-229.184566,-1.372205,0
-1135.248123,627.294120,-11.625183,-16.347553,-2155.260723,-2.571502,0
-2312.732479,1347.631067,-12.066921,4.917271,-4452.469089,-21.429183,0
-943.943017,528.679284,-10.742235,-16.878082,-1797.821959,-0.857167,0
-171.363521,36.467488,-4.488214,-5.469643,-273.778498,-1.714335,0
-1544.788502,861.704472,-8.682083,-13.449413,-2940.425971,-0.857167,0
-40.319720,-15.439003,-11.183709,-16.612818,-42.343327,-1.714335,0
-190.346982,54.873702,-11.110145,-15.490386,-316.636863,-2.571502,0
51.801439,-94.123648,-5.076816,-7.449241,156.519487,-0.857167,0
-744.028687,386.392601,-10.080245,0.223655,-1390.667491,-14.571844,0
-5913.024765,3502.738485,-9.712159,-15.163747,-11435.811088,-0.857167,0
-2931.089787,1693.511687,-12.140221,-17.204721,-5631.074128,-2.571502,0
123.181544,-135.846509,-10.007500,-17.319556,-367.975588,-1.372205,0
270.183664,-213.674593,-16.775564,-24.919226,570.531293,-2.571502,0
-15.670840,-24.416378,-19.277454,-7.083071,0.515038,-21.429183,0
-38.480349,-8.377776,-15.304014,-23.470156,-45.771996,-1.714335,1
-39.068863,-17.357228,-5.444726,-6.061546,-38.914658,-2.571502,0
-22.219206,-33.314690,-13.538207,-17.531360,-1.199297,-4.285837,0
-63.717831,-1.380000,-5.003252,-6.326810,-87.773194,-1.714335,0
-169.134209,57.294016,-0.009309,-13.994008,-925.296177,-5.492510,0
-41.497013,-12.398348,-11.698835,-10.470132,-46.629163,-7.714506,0
-3658.712432,2150.544247,-17.217037,-24.653962,-7060.829185,-3.428669,0
-416.676264,221.198523,-5.371162,-4.939114,-782.078707,-3.428669,0
-282.983092,125.701326,-4.929688,-5.204378,-509.499506,-2.571502,0
-17.216042,-19.988026,-12.213785,-18.327152,-5.485133,-1.714335,0
-753.079120,409.330151,-11.993092,-14.959858,-1423.239848,-4.285837,0
252.515973,-186.725906,-3.461300,-3.753408,-306.837285,-7.545285,1
-168.494250,59.242757,-7.652007,-11.735078,-289.207510,-0.857167,0
-1400.426923,802.962486,-14.053245,-18.388527,-2684.132948,-4.285837,0
33.390672,-58.562042,-2.577269,-6.617854,-606.970799,-1.887243,0
-1202.793790,681.879253,-5.076816,-7.449241,-2298.407662,-0.857167,0
-13.095650,-20.130541,-14.347502,-22.878253,0.515038,-0.857167,0
-278.789223,133.681096,-16.334090,-25.184491,-510.356673,-1.714335,0
-937.541339,500.333466,-14.641847,-20.368126,-1764.392434,-3.428669,0
-72.915305,12.312834,-7.578443,-10.612646,-112.631046,-1.714335,0
-18.246030,-28.702214,-1.471550,-1.449070,0.515038,-0.857167,0
-190.788632,69.138673,-10.006504,-12.653620,-329.494373,-3.428669,0
-118.754839,27.023037,-14.862540,-23.735420,-190.633270,-0.857167,0
-19.791145,-31.273716,-7.284274,0.876933,0.515038,-11.143175,0
-63.823722,8.016693,-15.454304,-25.713119,-561.963758,-5.830951,0
-535.358975,279.677323,-3.973176,-4.612475,-1001.513536,-1.714335,0
-50.105708,-10.725622,-16.113485,-14.817343,-60.343840,-10.286008,0
-431.171247,224.074820,-5.003252,-6.326810,-805.222225,-1.714335,0
21.707216,-42.208846,-1.986588,-2.306238,69.088422,-0.857167,0
-18.246030,-28.702214,-16.701999,-23.796795,0.515038,-3.428669,0
-608.937706,305.221750,-6.621931,-10.020743,-1128.374297,-0.857167,0
-99.845030,14.494244,-3.531702,-4.877740,-152.917909,-0.857167,0
-462.810143,238.418854,-11.698747,-17.469985,-862.652434,-1.714335,0
-18.246030,-28.702214,-13.096733,-17.796624,0.515038,-3.428669,0
-583.921180,315.856240,-9.197121,-14.306580,-1101.802111,-0.857167,0
-372.675925,185.427385,-4.561778,-6.592074,-688.647472,-0.857167,0
-17.951773,-24.212488,-2.943100,-2.898141,-2.913631,-1.714335,0
-27.001678,-43.274059,-5.591855,-8.306409,0.515038,-0.857167,0
-50.545637,-11.627920,-5.300759,-3.814783,-464.051646,-10.116787,0
-766.249594,404.410802,-15.304014,-23.470156,-1437.811693,-1.714335,0
-254.655204,109.846848,-6.106893,-9.163576,-455.497966,-0.857167,0
-210.286779,58.688307,-15.819052,-24.327323,-348.352053,-1.714335,0
-320.508100,127.249225,-1.471550,-1.449070,-564.358213,-0.857167,0
-191.745232,75.546623,-6.548455,-1.898459,-336.351711,-7.714506,0
-181.701146,70.678161,-8.242688,-16.046695,-655.689173,-1.887243,0
-14.125726,-21.844876,-25.090001,-18.756775,0.515038,-19.714848,0
-391.291300,188.446197,-7.504878,-9.490215,-717.791160,-2.571502,0
-104.848459,22.167141,-9.197121,-14.306580,-166.632586,-0.857167,0
-53.931667,-20.093088,-4.046740,-5.734907,-57.772338,-0.857167,0
87.045514,-95.467657,-9.344338,-9.551590,207.949525,-5.143004,1
-160.474157,55.590432,-5.076816,-7.449241,-274.635665,-0.857167,0
-1453.212596,823.012984,-5.593933,-10.638427,-2966.899018,-2.744411,1
-18.687592,-21.437097,-8.167045,-12.592245,-6.342300,-0.857167,0
-343.465090,169.042378,-5.076816,-7.449241,-632.931597,-0.857167,0
-288.722427,143.149468,-15.304014,-23.470156,-532.643023,-1.714335,1
-85.865085,10.760780,-1.471550,-1.449070,-129.774392,-0.857167,1
-19.644016,-29.028853,-7.431314,-8.367783,-1.199297,-3.428669,0
-656.102014,348.727160,-17.069909,-22.409099,-1232.948708,-5.143004,0
-434.467279,212.055675,-2.503704,-5.495423,-1450.059162,-2.744411,0
-2720.095588,1597.066050,-2.796966,-5.319213,-5573.596418,-1.372205,0
-550.369172,295.696159,-6.401238,-6.653449,-1036.657396,-3.428669,0
-67.985529,10.517359,-4.561778,-6.592074,-104.059373,-0.857167,0
-16.185878,-25.273545,-10.227197,-16.020914,0.515038,-0.857167,0
-44.587330,-10.541498,-7.652007,-11.735078,-52.629335,-0.857167,0
-1496.373689,844.280251,-15.819052,-24.327323,-2856.423575,-1.714335,0
-7519.253741,4479.524555,-15.377578,-24.592588,-14564.471735,-0.857167,0
-40.245803,-42.315985,-19.497971,-24.450073,-19.199810,-6.857338,0
-18.761068,-29.559382,-4.488214,-5.469643,0.515038,-1.714335,0
-2708.660646,1565.695942,-10.006504,-12.653620,-5204.204812,-3.428669,0
-174.675059,76.956163,-9.123557,-13.184148,-313.208194,-1.714335,0
-28.546792,-45.845560,-5.591855,-8.306409,0.515038,-0.857167,0
-609.600225,330.119133,-11.257273,-17.735249,-1150.660647,-0.857167,0
-951.153638,523.678795,-9.712159,-15.163747,-1803.822130,-0.857167,0
-1047.174145,577.873836,-3.384574,-2.632877,-1987.255932,-2.571502,0
-34.212651,-20.275134,-7.652007,-11.735078,-29.485817,-0.857167,0
-341.640592,170.279376,-3.463290,-13.085280,-794.483883,-3.432358,0
-36.125587,-28.458794,-22.956197,-21.205527,-25.199981,-14.571844,0
892.146767,-595.554162,-17.069909,-22.409099,1785.137358,-5.143004,0
-70.928188,-27.380049,-16.334090,-25.184491,-75.772852,-1.714335,0
-68.794648,-8.829241,-9.197121,-14.306580,-88.630361,-0.857167,0
-789.280060,438.081670,-8.534954,-11.204550,-1499.527738,-2.571502,0
-370.394639,157.224082,-10.742235,-16.878082,-661.218118,-0.857167,0
-485.030874,242.437348,-3.973176,-4.612475,-897.796293,-1.714335,0
-288.869203,112.905192,-11.698747,-17.469985,-506.928004,-1.714335,0
105.773031,-110.220185,-13.539202,-22.197295,-88.586549,-2.229373,0
-1371.951819,782.353017,-7.431314,-8.367783,-2625.845571,-3.428669,0
-35.904894,-25.091499,-14.715411,-21.490557,-27.771483,-2.571502,0
-24.426487,-38.988222,-5.003252,-6.326810,0.515038,-1.714335,0
-745.206244,410.432817,-14.788976,-22.612989,-1412.953841,-1.714335,0
-143.403896,50.000118,-10.227197,-16.020914,-245.491977,-0.857167,0
-21.851297,-34.702386,-9.638595,-14.041316,0.515038,-1.714335,0
-215.584465,61.871478,-3.899612,-3.490044,-358.638061,-2.571502,0
-132.734872,37.756355,-7.063404,-9.755479,-219.776958,-1.714335,0
-79.610624,-12.830048,-23.250542,-18.695400,-100.630703,-17.143346,0
-133.176258,31.021766,-11.183709,-16.612818,-214.633954,-1.714335,0
-781.407096,432.184483,-16.260526,-24.062059,-1483.241559,-2.571502,0
-32.667096,-52.702899,-8.019916,-10.347382,0.515038,-2.571502,0
-26.854813,-20.029635,-14.200373,-20.633390,-19.199810,-2.571502,0
148.557589,-137.094374,-10.742235,-16.878082,331.381616,-0.857167,1
-2445.468963,1429.720459,-10.227197,-16.020914,-4712.190781,-0.857167,0
-2258.578242,1305.758851,-14.788976,-22.612989,-4339.323005,-1.714335,1
-3130.783336,1832.165810,-16.186961,-22.939628,-6034.799926,-3.428669,0
-308.515007,142.209083,-10.668671,-15.755650,-560.072377,-1.714335,0
-859.327001,461.503984,-4.561778,-6.592074,-1619.531160,-0.857167,0
-1076.753066,609.646245,-3.899612,-3.490044,-2056.686484,-2.571502,0
-253.551388,98.683907,-15.524795,-19.837597,-444.354791,-5.143004,0
-546.175038,282.676369,-4.561778,-6.592074,-1019.514050,-0.857167,0
-116.253301,37.186295,-5.076816,-7.449241,-195.776274,-0.857167,0
40.998043,-54.966578,-7.947347,-13.890886,-274.952425,-1.372205,0
-747.825670,388.674058,-6.699652,-15.807211,-1615.499379,-3.774487,0
-285.775973,122.712926,-8.021995,-12.679400,-1318.629452,-4.458745,1
-34.948470,-17.499743,-11.993092,-14.959858,-32.914487,-4.285837,0
-255.289009,68.228874,-10.817878,-20.332531,-776.042101,-1.887243,1
-43.925075,-14.439321,-5.003252,-6.326810,-48.343498,-1.714335,0
-704.737696,376.783792,-8.019916,-10.347382,-1326.379943,-2.571502,0
-13.262627,-51.529313,-10.304918,-21.807382,-145.611925,-3.774487,1
-19.791145,-31.273716,-9.123557,-13.184148,0.515038,-1.714335,0
-137.787254,37.292232,-7.947347,-13.890886,-723.637314,-1.372205,0
-43.410125,-6.582301,-8.019916,-10.347382,-54.343669,-2.571502,0
-25.971601,-41.559724,-7.504878,-9.490215,0.515038,-2.571502,0
-441.766530,223.441308,-11.257273,-17.735249,-819.794069,-0.857167,0
-76.005357,-6.829877,-4.488214,-5.469643,-100.630703,-1.714335,0
-111.912128,33.411222,-6.621931,-10.020743,-186.347433,-0.857167,0
-32.738012,-21.161187,-7.358745,-11.911288,-834.329927,-2.229373,1
-27.590544,-24.254097,-10.080069,-13.776051,-16.628308,-2.571502,0
269.497099,-196.929196,-9.418897,-15.339957,-167.078441,-2.229373,0
-144.608917,33.224667,-15.747566,-25.536910,-691.050203,-4.458745,0
-15.818057,-19.661388,-15.377578,-24.592588,-3.770798,-0.857167,0
-288.039570,131.072832,-5.596011,-12.970445,-890.221949,-4.631654,1
-1134.438828,632.641014,-9.491466,-11.796453,-2158.689392,-3.428669,0
-1763.759505,993.275524,-7.136969,-10.877911,-3365.580952,-0.857167,0
-199.397327,70.811399,-16.334178,-18.184637,-343.209050,-7.714506,0
-272.167116,129.702133,-8.093481,-11.469814,-497.499164,-1.714335,0
-605.111834,321.589069,-15.819052,-24.327323,-1136.945970,-1.714335,0
-1447.958964,833.855884,-13.758899,-20.898654,-2778.421351,-1.714335,0
-1427.503600,788.899327,-15.819052,-24.327323,-2710.705134,-1.714335,0
-40.613801,-33.928436,-2.943100,-2.898141,-26.914316,-1.714335,0
-161.798402,42.386518,-9.859376,-10.408757,-265.206825,-5.143004,0
-24.426487,-38.988222,-1.471550,-1.449070,0.515038,-0.857167,0
97.456102,-88.890002,-12.438635,-26.358483,-258.530222,-2.917320,0
-5043.321562,2994.167681,-10.742235,-16.878082,-9759.191848,-0.857167,0
-625.419717,340.791076,-11.698747,-17.469985,-1182.375837,-1.714335,0
-1103.462010,608.195097,-9.712159,-15.163747,-2093.544678,-0.857167,0
-511.004528,280.209929,-14.862540,-23.735420,-967.226844,-0.857167,1
-1891.713518,1085.324286,-8.682083,-13.449413,-3627.016978,-0.857167,0
-2478.726538,1440.370559,-9.638595,-14.041316,-4768.763823,-1.714335,0
160.256512,-133.624096,-9.197121,-14.306580,345.096293,-0.857167,0
-599.225635,327.385351,-1.986588,-2.306238,-1133.517301,-0.857167,0
-746.603878,382.106764,-9.712159,-15.163747,-1390.667491,-0.857167,0
-480.321879,244.274432,-2.943100,-2.898141,-892.653289,-1.714335,0
-1081.797683,624.343691,2.344106,-10.741548,-2152.203691,-6.864715,1
-410.421626,183.607989,-9.197121,-14.306580,-740.934677,-0.857167,0
447.655953,-306.311102,-12.140221,-17.204721,903.112206,-2.571502,0
-620.900332,335.742289,-7.949426,-16.222904,-1521.089706,-3.259449,0
-461.558934,208.501216,-9.491466,-11.796453,-835.223080,-3.428669,0
-1158.940580,643.863251,-10.153633,-14.898483,-2203.262092,-1.714335,0
-351.190573,149.185015,-14.788976,-22.612989,-626.931426,-1.714335,1
-98.536165,0.874831,-12.365071,-25.236051,-846.120475,-3.774487,0
41.794406,-64.778148,-7.063404,-9.755479,117.089791,-1.714335,0
-1623.959792,934.941317,-11.698747,-17.469985,-3116.145267,-1.714335,1
-427.197983,221.687442,-9.197121,-14.306580,-797.507719,-0.857167,0
-282.099791,97.171385,-3.384574,-2.632877,-483.784487,-2.571502,0
-140.975658,38.041385,-15.819052,-24.327323,-231.777300,-1.714335,0
-523.145013,284.004768,-3.384574,-2.632877,-987.798860,-2.571502,0
13.981557,-48.066502,-6.106893,-9.163576,63.088251,-0.857167,0
229.730257,-196.367534,-0.668402,-10.098084,-830.070359,-3.947396,1
-77.182826,10.210485,-15.304102,-16.470303,-116.916882,-7.714506,0
-327.792726,156.125571,-12.728823,-19.184319,-599.502072,-1.714335,0
397.401857,-302.947963,-7.652007,-11.735078,828.538651,-0.857167,0
-60.627515,-3.236849,-15.819052,-24.327323,-81.773023,-1.714335,0
-1799.592446,1013.639494,-17.217037,-24.653962,-3434.154336,-3.428669,0
-276.802282,107.987921,-11.772400,-11.592563,-485.498821,-6.857338,0
-34.359868,-15.520144,-4.488214,-5.469643,-33.771654,-1.714335,0
-84.981962,-3.769456,-12.287350,-19.449584,-116.059715,-0.857167,0
-425.137654,211.116405,-12.287350,-19.449584,-785.507377,-0.857167,0
-286.220449,118.313460,-16.260526,-24.062059,-507.785171,-2.571502,0
-245.310602,98.398878,-8.093481,-11.469814,-432.354449,-1.714335,0
-1140.472421,645.599429,-7.652007,-11.735078,-2178.404240,-0.857167,0
-2383.883324,1389.216174,-10.521542,-13.510787,-4589.615857,-3.428669,1
-376.575536,181.937341,-14.788976,-22.612989,-691.218974,-1.714335,0
-4435.264575,2596.144448,-15.819052,-24.327323,-8550.585954,-1.714335,0
-17.215954,-26.987880,-16.775564,-24.919226,0.515038,-2.571502,0
-267.457680,96.539950,-10.668671,-15.755650,-462.355304,-1.714335,0
-142.373731,44.714599,-38.039870,-13.308975,-239.491806,-42.858365,0
-3.529914,-63.210484,-17.069909,-22.409099,51.087909,-5.143004,0
213.601189,-159.843644,-8.534954,-11.204550,443.670533,-2.571502,0
-1175.937365,657.575850,-18.099985,-24.123434,-2239.263119,-5.143004,0
-19.276018,-37.416402,-18.615023,-24.980601,6.515209,-5.143004,0
-21.851297,-34.702386,-16.775564,-24.919226,0.515038,-2.571502,0
60.263006,-98.041237,-3.531702,-4.877740,171.948498,-0.857167,0
-1051.073492,553.384232,-8.682083,-13.449413,-1971.826921,-0.857167,0
-73.945029,-17.400914,-3.016664,-4.020572,-88.630361,-0.857167,1
-102.052487,22.820419,-5.518290,-7.183977,-163.203916,-1.714335,0
-323.083731,157.962655,-3.973176,-4.612475,-594.359069,-1.714335,0
-110.293361,30.105302,-10.595107,-14.633219,-181.204430,-2.571502,0
-847.039563,473.953714,-7.872788,-8.102519,-1612.673822,-4.285837,0
-83.289631,-5.952944,-3.531702,-4.877740,-111.773878,-0.857167,0
-93.443792,21.147693,-14.641847,-20.368126,-149.489240,-3.428669,0
-22.881373,-36.416720,-16.701999,-23.796795,0.515038,-3.428669,0
-1973.827732,1141.663284,-15.892616,-25.449755,-3792.450268,-0.857167,0
-1584.153410,898.190262,-7.063404,-9.755479,-3027.857035,-1.714335,0
-1608.507857,897.657656,-8.167045,-12.592245,-3062.143727,-0.857167,0
-233.537938,88.991881,-14.273938,-21.755821,-407.496597,-1.714335,0
-331.230823,158.191388,-6.482032,-19.437870,-1246.906824,-6.176768,0
-37.011520,-41.926072,-13.688409,-26.774176,-20.744924,-2.402282,0
-20.821221,-32.988051,-9.123557,-13.184148,0.515038,-1.714335,0
-194.982677,75.158610,-9.638595,-14.041316,-340.637548,-1.714335,0
-346.628971,169.776796,-13.611771,-18.653791,-638.074601,-3.428669,0
-3521.752750,2060.084134,-6.992914,-15.631001,-7005.367366,-2.402282,0
-17.730992,-27.845047,-11.551619,-15.225122,0.515038,-3.428669,0
-342.508049,127.635161,-2.943100,-2.898141,-596.073403,-1.714335,0
-584.362390,295.121944,-1.986588,-2.306238,-1084.658765,-0.857167,0
-1096.692598,592.461290,-6.548366,-8.898312,-2070.401160,-1.714335,0
-27.737761,-19.499107,-13.023169,-16.674192,-20.914144,-4.285837,0
-3332.978511,1967.656529,-6.548366,-8.898312,-6439.382892,-1.714335,0
125.140150,-140.523258,-15.084316,-24.768797,-141.771495,-2.229373,0
-2272.705668,1335.246866,-12.655259,-18.061888,-4384.752872,-2.571502,0
747.416837,-500.425213,-10.742235,-16.878082,1497.129145,-0.857167,0
38.753383,-74.617251,-6.402233,-11.319384,-59.383845,-1.372205,1
-1774.460646,1030.037887,-5.527599,-21.177985,-3606.518733,-7.206845,1
-31.122158,-36.131690,-8.167045,-12.592245,-11.485304,-0.857167,0
-62.540627,2.579198,-11.257273,-17.735249,-89.487528,-0.857167,0
-358.401546,172.183939,-1.471550,-1.449070,-656.932282,-0.857167,0
-29.576868,-47.559895,-5.591855,-8.306409,0.515038,-0.857167,0
77.774653,-96.896962,-9.123557,-13.184148,195.949183,-1.714335,0
-246.635024,99.194670,-15.892616,-25.449755,-434.925951,-0.857167,0
-351.705523,141.327994,-4.561778,-6.592074,-620.931255,-0.857167,0
-36.346456,-17.826381,-7.063493,-2.755626,-34.628821,-7.714506,0
-99.477209,20.106402,-13.096733,-17.796624,-157.203745,-3.428669,0
-132.661220,31.878933,-4.414650,-4.347211,-214.633954,-2.571502,0
-12.801128,-36.640375,-12.581695,-16.939456,15.086882,-3.428669,0
-4.192609,-24.313394,-14.715499,-14.490704,16.801217,-8.571673,0
-487.459112,254.396081,-7.136969,-10.877911,-911.510970,-0.857167,1
-362.301246,175.693749,-4.414650,-4.347211,-665.503955,-2.571502,0
-148.323076,31.956459,-10.302840,-19.475364,-353.539319,-1.887243,0
28.180280,-56.597956,-2.948252,-12.228112,-590.846463,-3.432358,1
144.216415,-133.319300,-8.902864,-9.816854,321.952776,-4.285837,0
-389.230619,149.875746,-13.243861,-20.041487,-681.790133,-1.714335,0
-30.386428,-31.907228,-10.006504,-12.653620,-14.056806,-3.428669,0
-233.179437,88.776472,-6.255104,-9.074521,-1101.894772,-3.086540,0
-18.761068,-29.559382,-12.508130,-15.817025,0.515038,-4.285837,0
-3281.620157,1918.131183,-9.712159,-15.163747,-6323.665307,-0.857167,0
-299.256825,115.646804,-8.462385,-14.748054,-819.220464,-1.372205,0
282.986492,-228.367108,-12.802388,-20.306751,601.389316,-0.857167,0
-373.264703,197.447492,-9.712159,-15.163747,-699.790647,-0.857167,0
-630.570186,339.219257,-15.892616,-25.449755,-1188.376008,-0.857167,0
-21.336259,-33.845218,-16.260526,-24.062059,0.515038,-2.571502,0
-1319.931123,721.929994,-3.531702,-4.877740,-2499.841978,-0.857167,1
-2032.764263,1159.576424,-10.374414,-11.265924,-3891.881674,-5.143004,0
-30.091906,-48.417062,-7.136969,-10.877911,0.515038,-0.857167,0
-1907.753967,1113.628495,-15.892616,-25.449755,-3674.161180,-0.857167,0
-120.447346,43.206232,-20.748828,-22.531848,-206.919449,-10.286008,0
-95.798202,13.229298,-10.742235,-16.878082,-146.060570,-0.857167,0
-128.982477,46.001389,-16.260614,-17.062206,-221.491293,-8.571673,0
-389.010279,181.242454,-9.932940,-11.531188,-708.362320,-4.285837,0
-223.752127,98.278206,-1.471550,-1.449070,-401.496426,-0.857167,0
-1003.541892,557.490100,-3.531702,-4.877740,-1907.539373,-0.857167,0
